cuento,archivo,trial_id,text,n_words,word_id,motivo_eliminacion
Wakefield,sub-013.json,Wakefield::sub-013::seg_0018,hotel,1,[1],input_menos_de_4_palabras
Wakefield,sub-013.json,Wakefield::sub-013::seg_0055,mucho,1,"[1, 1]",input_menos_de_4_palabras
Wakefield,sub-013.json,Wakefield::sub-013::seg_0056,larga a llover.,3,"[1, 3, 1, 2, 3]",input_menos_de_4_palabras
Wakefield,sub-013.json,Wakefield::sub-013::seg_0060,Queda,1,[1],input_menos_de_4_palabras
Wakefield,sub-013.json,Wakefield::sub-013::seg_0062,atropella.,1,[1],input_menos_de_4_palabras
Wakefield,sub-013.json,Wakefield::sub-013::seg_0067,Vuelve a,2,"[1, 2]",input_menos_de_4_palabras
Wakefield,sub-016.json,Wakefield::sub-016::seg_0028,Así pasan diez,3,"[1, 2, 3, 2, 3, 3]",input_menos_de_4_palabras
Wakefield,sub-016.json,Wakefield::sub-016::seg_0046,Hace mucho,2,"[1, 2, 2]",input_menos_de_4_palabras
Wakefield,sub-016.json,Wakefield::sub-016::seg_0047,larga a llover.,3,"[1, 1, 3]",input_menos_de_4_palabras
Wakefield,sub-016.json,Wakefield::sub-016::seg_0048,Le,1,[1],input_menos_de_4_palabras
Wakefield,sub-016.json,Wakefield::sub-016::seg_0049,llover.,1,[1],input_menos_de_4_palabras
Wakefield,sub-016.json,Wakefield::sub-016::seg_0051,multitud,1,[1],input_menos_de_4_palabras
Wakefield,sub-016.json,Wakefield::sub-016::seg_0059,llevando,1,[1],input_menos_de_4_palabras
Wakefield,sub-016.json,Wakefield::sub-016::seg_0063,atropella.,1,[1],input_menos_de_4_palabras
Wakefield,sub-016.json,Wakefield::sub-016::seg_0064,dos,1,[1],input_menos_de_4_palabras
Wakefield,sub-016.json,Wakefield::sub-016::seg_0065,que,1,[1],input_menos_de_4_palabras
Wakefield,sub-016.json,Wakefield::sub-016::seg_0066,nunca,1,"[1, 1]",input_menos_de_4_palabras
Wakefield,sub-016.json,Wakefield::sub-016::seg_0067,"hotel,",1,[1],input_menos_de_4_palabras
Wakefield,sub-016.json,Wakefield::sub-016::seg_0068,"calle,",1,[1],input_menos_de_4_palabras
Wakefield,sub-016.json,Wakefield::sub-016::seg_0070,dice,1,[1],input_menos_de_4_palabras
Wakefield,sub-016.json,Wakefield::sub-016::seg_0071,cierra,1,[1],input_menos_de_4_palabras
Wakefield,sub-016.json,Wakefield::sub-016::seg_0072,"marido,",1,[1],input_menos_de_4_palabras
Wakefield,sub-016.json,Wakefield::sub-016::seg_0073,Asoma,1,[1],input_menos_de_4_palabras
Wakefield,sub-016.json,Wakefield::sub-016::seg_0074,última,1,[1],input_menos_de_4_palabras
Wakefield,sub-018.json,Wakefield::sub-018::seg_0004,Y,1,[1],input_menos_de_4_palabras
Wakefield,sub-018.json,Wakefield::sub-018::seg_0005,hacer un mandado.,3,"[3, 1]",input_menos_de_4_palabras
Wakefield,sub-018.json,Wakefield::sub-018::seg_0011,Apenas tiene,2,"[2, 1]",input_menos_de_4_palabras
Wakefield,sub-018.json,Wakefield::sub-018::seg_0012,sabe lo que,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-018.json,Wakefield::sub-018::seg_0030,Se,1,[1],input_menos_de_4_palabras
Wakefield,sub-018.json,Wakefield::sub-018::seg_0035,Así pasan diez,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-018.json,Wakefield::sub-018::seg_0036,"día,",1,[1],input_menos_de_4_palabras
Wakefield,sub-018.json,Wakefield::sub-018::seg_0037,años.,1,[1],input_menos_de_4_palabras
Wakefield,sub-018.json,Wakefield::sub-018::seg_0045,día,1,[1],input_menos_de_4_palabras
Wakefield,sub-018.json,Wakefield::sub-018::seg_0049,Ella nunca se,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-018.json,Wakefield::sub-018::seg_0057,Hace mucho frío.,3,"[2, 3, 3, 1]",input_menos_de_4_palabras
Wakefield,sub-018.json,Wakefield::sub-018::seg_0058,larga a llover.,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-021.json,Wakefield::sub-021::seg_0005,abrir.,1,"[1, 1]",input_menos_de_4_palabras
Wakefield,sub-021.json,Wakefield::sub-021::seg_0024,la policía.,2,"[1, 2]",input_menos_de_4_palabras
Wakefield,sub-021.json,Wakefield::sub-021::seg_0036,pasan diez,2,"[1, 2, 2]",input_menos_de_4_palabras
Wakefield,sub-021.json,Wakefield::sub-021::seg_0054,mucho frío.,2,"[1, 2]",input_menos_de_4_palabras
Wakefield,sub-021.json,Wakefield::sub-021::seg_0055,a llover.,2,"[1, 2]",input_menos_de_4_palabras
Wakefield,sub-021.json,Wakefield::sub-021::seg_0060,llega una ambulancia.,3,"[1, 2, 3]",input_menos_de_4_palabras
Wakefield,sub-024.json,Wakefield::sub-024::seg_0011,barrio,1,[1],input_menos_de_4_palabras
Wakefield,sub-024.json,Wakefield::sub-024::seg_0025,pronto,1,[1],input_menos_de_4_palabras
Wakefield,sub-024.json,Wakefield::sub-024::seg_0026,"aleja,",1,[1],input_menos_de_4_palabras
Wakefield,sub-024.json,Wakefield::sub-024::seg_0027,ella,1,[1],input_menos_de_4_palabras
Wakefield,sub-024.json,Wakefield::sub-024::seg_0028,al,1,[1],input_menos_de_4_palabras
Wakefield,sub-024.json,Wakefield::sub-024::seg_0031,descubrir.,1,"[1, 1]",input_menos_de_4_palabras
Wakefield,sub-024.json,Wakefield::sub-024::seg_0036,y,1,[1],input_menos_de_4_palabras
Wakefield,sub-024.json,Wakefield::sub-024::seg_0045,espantado,1,[1],input_menos_de_4_palabras
Wakefield,sub-024.json,Wakefield::sub-024::seg_0056,"¡Llora!,",1,[1],input_menos_de_4_palabras
Wakefield,sub-024.json,Wakefield::sub-024::seg_0057,cama.,1,[1],input_menos_de_4_palabras
Wakefield,sub-024.json,Wakefield::sub-024::seg_0059,"«Wakefield,",1,[1],input_menos_de_4_palabras
Wakefield,sub-024.json,Wakefield::sub-024::seg_0060,afuera.,1,[1],input_menos_de_4_palabras
Wakefield,sub-024.json,Wakefield::sub-024::seg_0063,Hace mucho frío.,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-024.json,Wakefield::sub-024::seg_0064,larga a llover.,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0001,dice a dónde,3,"[1, 1, 3]",input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0003,le,1,[1],input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0004,mandado.,1,[1],input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0005,dice a dónde,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0007,tampoco le pregunta.,3,"[3, 3, 1, 3, 3]",input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0008,saluda,1,"[1, 1]",input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0009,día Wakefield,2,"[1, 2]",input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0010,pregunta.,1,[1],input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0019,Wakefield,1,[1],input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0023,sin miedo.,2,"[2, 1, 2]",input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0025,ya sin miedo.,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0028,ya sin miedo.,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0029,de,1,[1],input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0030,sin miedo.,2,"[2, 1]",input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0037,Mientras,1,[1],input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0039,despierta temprano.,2,"[2, 1, 1]",input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0040,que,1,[1],input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0052,Así,1,[1],input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0056,que,1,[1],input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0058,que,1,[1],input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0066,mundo,1,[1],input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0069,dos se miran,3,"[1, 3, 3]",input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0070,Es solamente un,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0071,ojos.,1,[1],input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0073,ojos.,1,[1],input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0078,Hace mucho,2,"[1, 2]",input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0079,larga a llover.,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-027.json,Wakefield::sub-027::seg_0090,muerto.,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0003,dice a dónde,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0005,Asoma la,2,"[1, 2]",input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0006,saluda,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0007,"la cabeza, mira",3,"[1, 1, 2, 3]",input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0008,preguntará,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0009,esposa y sonríe.,3,"[1, 2, 3, 3]",input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0010,Durante,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0011,pero,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0015,"tiene la intención,",3,"[1, 2, 3]",input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0016,extranjero.,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0021,hotel,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0022,entra,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0024,habitación.,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0025,manzana.,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0030,Mientras,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0031,a,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0034,mujer,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0037,y,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0040,ella,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0041,esposa,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0042,pronto,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0043,a,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0044,la,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0046,descubrir.,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0049,Retrocede,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0050,entiende,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0055,alquiler por adelantado.,3,"[3, 1]",input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0056,hábitos.,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0059,pasan diez,2,"[1, 2]",input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0064,preocupa por su,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0073,manifestación,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0077,nunca,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0079,ojos.,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0082,"¡Llora!,",1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0083,cama.,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0084,"¡Llora!, y por",3,"[3, 1]",input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0085,cama.,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0088,desde,1,"[1, 1, 1]",input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0091,día,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0093,estúpido,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0094,cuarto distingue,2,"[1, 2]",input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0095,empapado,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0097,mucho,1,[1],input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0098,larga a llover.,3,"[1, 3, 3]",input_menos_de_4_palabras
Wakefield,sub-028.json,Wakefield::sub-028::seg_0103,llega una ambulancia.,3,"[1, 1, 1, 2, 1, 3]",input_menos_de_4_palabras
Wakefield,sub-034.json,Wakefield::sub-034::seg_0007,cierra,1,[1],input_menos_de_4_palabras
Wakefield,sub-034.json,Wakefield::sub-034::seg_0013,Wakefield,1,[1],input_menos_de_4_palabras
Wakefield,sub-034.json,Wakefield::sub-034::seg_0032,Así pasan diez,3,"[1, 2, 2, 3]",input_menos_de_4_palabras
Wakefield,sub-034.json,Wakefield::sub-034::seg_0040,un,1,[1],input_menos_de_4_palabras
Wakefield,sub-034.json,Wakefield::sub-034::seg_0041,Congreso.,1,[1],input_menos_de_4_palabras
Wakefield,sub-034.json,Wakefield::sub-034::seg_0048,Wakefield,1,[1],input_menos_de_4_palabras
Wakefield,sub-034.json,Wakefield::sub-034::seg_0049,pierden.,1,"[1, 1]",input_menos_de_4_palabras
Wakefield,sub-034.json,Wakefield::sub-034::seg_0053,Una,1,[1],input_menos_de_4_palabras
Wakefield,sub-034.json,Wakefield::sub-034::seg_0056,Hace mucho frío.,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-034.json,Wakefield::sub-034::seg_0057,larga a llover.,3,"[1, 1, 3]",input_menos_de_4_palabras
Wakefield,sub-034.json,Wakefield::sub-034::seg_0059,mismo.,1,"[1, 1]",input_menos_de_4_palabras
Wakefield,sub-034.json,Wakefield::sub-034::seg_0063,inconsciente,1,[1],input_menos_de_4_palabras
Wakefield,sub-034.json,Wakefield::sub-034::seg_0064,asfalto.,1,[1],input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0015,sin miedo.,2,"[2, 1]",input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0020,finalmente,1,[1],input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0034,después,1,[1],input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0037,"día,",1,[1],input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0038,no,1,[1],input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0042,Hay,1,[1],input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0043,con,1,[1],input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0045,hábitos.,1,[1],input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0046,falsa alarma.,2,"[1, 2]",input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0056,como,1,[1],input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0057,ojos.,1,[1],input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0061,"hotel,",1,[1],input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0062,desde,1,[1],input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0064,"segundo,",1,[1],input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0066,casa,1,[1],input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0067,día,1,[1],input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0069,mucho,1,[1],input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0070,adentro,1,[1],input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0071,Hace mucho,2,"[1, 2]",input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0072,larga a llover.,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0079,hace,1,[1],input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0081,aunque,1,[1],input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0082,"vereda,",1,[1],input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0083,Hace mucho frío.,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0089,moto,1,[1],input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0092,asfalto.,1,[1],input_menos_de_4_palabras
Wakefield,sub-036.json,Wakefield::sub-036::seg_0094,están,1,[1],input_menos_de_4_palabras
Wakefield,sub-039.json,Wakefield::sub-039::seg_0013,parece gracioso,2,"[1, 2]",input_menos_de_4_palabras
Wakefield,sub-039.json,Wakefield::sub-039::seg_0014,¡total!».,1,[1],input_menos_de_4_palabras
Wakefield,sub-039.json,Wakefield::sub-039::seg_0020,Siente curiosidad,2,"[1, 2]",input_menos_de_4_palabras
Wakefield,sub-039.json,Wakefield::sub-039::seg_0021,"desayuna,",1,[1],input_menos_de_4_palabras
Wakefield,sub-039.json,Wakefield::sub-039::seg_0032,Así pasan diez,3,"[1, 2, 3]",input_menos_de_4_palabras
Wakefield,sub-039.json,Wakefield::sub-039::seg_0034,años.,1,[1],input_menos_de_4_palabras
Wakefield,sub-039.json,Wakefield::sub-039::seg_0035,Un,1,[1],input_menos_de_4_palabras
Wakefield,sub-039.json,Wakefield::sub-039::seg_0036,pasan diez años.,3,"[3, 1, 1]",input_menos_de_4_palabras
Wakefield,sub-039.json,Wakefield::sub-039::seg_0054,Hace mucho frío.,3,"[2, 1, 3]",input_menos_de_4_palabras
Wakefield,sub-039.json,Wakefield::sub-039::seg_0055,larga a llover.,3,"[1, 1, 3]",input_menos_de_4_palabras
Wakefield,sub-041.json,Wakefield::sub-041::seg_0018,espiar,1,[1],input_menos_de_4_palabras
Wakefield,sub-041.json,Wakefield::sub-041::seg_0048,Hace mucho frío.,3,"[2, 1, 3]",input_menos_de_4_palabras
Wakefield,sub-041.json,Wakefield::sub-041::seg_0049,larga a llover.,3,"[1, 3, 1, 3]",input_menos_de_4_palabras
Wakefield,sub-041.json,Wakefield::sub-041::seg_0053,Queda,1,[1],input_menos_de_4_palabras
Wakefield,sub-041.json,Wakefield::sub-041::seg_0054,asfalto.,1,[1],input_menos_de_4_palabras
Wakefield,sub-042.json,Wakefield::sub-042::seg_0013,casa.,1,[1],input_menos_de_4_palabras
Wakefield,sub-042.json,Wakefield::sub-042::seg_0019,"arrepiente,",1,[1],input_menos_de_4_palabras
Wakefield,sub-042.json,Wakefield::sub-042::seg_0028,compra,1,[1],input_menos_de_4_palabras
Wakefield,sub-042.json,Wakefield::sub-042::seg_0033,pasan,1,[1],input_menos_de_4_palabras
Wakefield,sub-042.json,Wakefield::sub-042::seg_0040,tipo raro.,2,"[1, 2]",input_menos_de_4_palabras
Wakefield,sub-042.json,Wakefield::sub-042::seg_0042,"manera, sigue queriendo",3,"[1, 3, 2]",input_menos_de_4_palabras
Wakefield,sub-042.json,Wakefield::sub-042::seg_0043,día,1,[1],input_menos_de_4_palabras
Wakefield,sub-042.json,Wakefield::sub-042::seg_0045,cerca del Congreso.,3,"[3, 1, 3]",input_menos_de_4_palabras
Wakefield,sub-042.json,Wakefield::sub-042::seg_0056,mucho frío.,2,"[1, 2]",input_menos_de_4_palabras
Wakefield,sub-042.json,Wakefield::sub-042::seg_0057,larga a llover.,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-042.json,Wakefield::sub-042::seg_0062,llega una ambulancia.,3,"[1, 3, 1]",input_menos_de_4_palabras
Wakefield,sub-044.json,Wakefield::sub-044::seg_0011,Wakefield,1,[1],input_menos_de_4_palabras
Wakefield,sub-044.json,Wakefield::sub-044::seg_0012,habitación.,1,"[1, 1]",input_menos_de_4_palabras
Wakefield,sub-044.json,Wakefield::sub-044::seg_0015,parece,1,[1],input_menos_de_4_palabras
Wakefield,sub-044.json,Wakefield::sub-044::seg_0017,pide una habitación.,3,"[2, 1, 3]",input_menos_de_4_palabras
Wakefield,sub-044.json,Wakefield::sub-044::seg_0033,Así pasan,2,"[1, 2, 2]",input_menos_de_4_palabras
Wakefield,sub-044.json,Wakefield::sub-044::seg_0051,Hace mucho,2,"[1, 2]",input_menos_de_4_palabras
Wakefield,sub-044.json,Wakefield::sub-044::seg_0052,larga a llover.,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-048.json,Wakefield::sub-048::seg_0001,dice a dónde,3,"[1, 3, 2, 3]",input_menos_de_4_palabras
Wakefield,sub-048.json,Wakefield::sub-048::seg_0006,"Durante años,",2,"[1, 2]",input_menos_de_4_palabras
Wakefield,sub-048.json,Wakefield::sub-048::seg_0018,misma,1,[1],input_menos_de_4_palabras
Wakefield,sub-048.json,Wakefield::sub-048::seg_0026,después,1,"[1, 1]",input_menos_de_4_palabras
Wakefield,sub-048.json,Wakefield::sub-048::seg_0027,la,1,[1],input_menos_de_4_palabras
Wakefield,sub-048.json,Wakefield::sub-048::seg_0038,pasan diez,2,"[1, 2, 1, 2, 1]",input_menos_de_4_palabras
